what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1314871998374
started,bundle,com.android.ide.eclipse.traceview,11.0.0.v201105251008-128486,"com.android.ide.eclipse.traceview",1314871998377
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1314872004630
started,bundle,org.eclipse.wst.html.core,1.1.405.v201104191549,"org.eclipse.wst.html.core",1314872033735
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2: /Users/gmimano/.m2/repository/.cache/m2e/1.0.0/d9d714e11cb097b3ffcec91cccc65d3e/nexus-maven-repository-index.zip (No such file or directory)",1314872051317
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314882966108
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1314882968826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314883112287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314883471676
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314883473041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314883473979
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314883474500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314883481099
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314883482781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1315154535552
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1315154537849
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1315154544645
